6529,My IBus pinyin broke with 14.04 release upgrade
6530,How to remove the 'tile' background in the launcher icons?
6531,Fogger in Ubuntu 14.04 is not working
6532,Ubuntu 14.04 QtCreator Qt5 examples missing
6533,Can't shutdown and logout from top panel in Ubuntu 14.04 LTS
6534,How to have a clean *ubuntu and Awesome WM?
6535,How do I install the Nvidia driver for a GeForce GT 630
6536,Adding JAVA_HOME (JDK) in .bashrc
6537,Purchasing a computer which Ubuntu can install on
6538,How to enable exFAT in Ubuntu 14.04
6539,how to achieve multi touch gestures in ubuntu 14.04
6540,"Can I install Ubuntu without DVD, USB or doing a dual install?"
6541,PHP script not executing on Apache server
6542,Why can't I install more than one application at once?
6543,"Problems with ""Shutdown"" and ""LogOut"" after upgrading to 14.04"
6544,Shell script issue: cron job script to Restart MySQL server when it stops accidentally
6545,Blank desktop after upgrading lubuntu to the next version
6546,Add to path only sh file not a dir
6547,Apache: access denied because search permissions are missing
6548,Remastersys Alternative
6549,Why is my Apache not working after upgrading to Ubuntu 14.04?
6550,Both DHCP and static IP addresses simultaneously on one interface
6551,Unable to recognize and create partitions for Ubuntu Installation on Dell Inspiron 15R 5520
6552,Ubuntu book/pdf that could help learn the terminal
6553,How can I combine the find command with other commands so I don't have to navigate to the folder?
6554,How to set up nVidia Optimus/Bumblebee in 14.04
6555,Can I use Ubuntu for Clojure development
6556,/usr/bin/sudo must be owned by uid 0 and have the setuid bit set
6557,Resolution doesn't change when resizing Virtualbox window
6558,update-grub ignoring some options in /etc/default/grub
6559,Why was the virtualbox package removed from the 14.04 repository?
6560,Ubuntu 14.04: very slow UI in Oracle VirtualBox
6561,Add Fake Display when No Monitor is Plugged In
6562,How to open a file as you type out its directory?
6563,How to enable event MPM Apache 2.4 on Ubuntu 14.04 with thread safe PHP?
6564,Missing System Settings after removing some packages
6565,Ubuntu server: How to pipe / scroll through search results of a certain command
6566,gcc won't link with -m32
6567,vsftpd installation not working on virtual server as of 14.04
6568,How to install Synaptics on touchpad on Ubuntu 14.04
6569,"""Starting Wireless Hotspot..."" but nothing happens"
6570,"Upgrade from 13.10 to 14.04: ""No new release found"""
6571,How to solve overheating problem?
6572,"How to ""redecorate"" windows?"
6573,Is there a plugin for Rhythmbox to exit on close?
6574,UBUNTU 14.04 cheese booth not detect webcam
6575,How to run 32-bit app in Ubuntu 64-bit?
6576,How to set borders around windows in 14.04?
6577,Change default system font using terminal only in 14.04
6578,Count total number of files in particular directory with specific extension
6579,Can't login to Ubuntu 14.04 after upgrade
6580,How do you cd into the first available folder without typing out the name?
6581,"running wireshark ""Lua: Error during loading"""
6582,How to convert Kilobytes to Megabytes or gigabytes through terminal?
6583,"Group permissions allow, but still get permission denied"
6584,How to share a VirtualBox virtual machine with users of the computer
6585,Xbindkeys won't work properly
6586,Compressing videos create even larger file
6587,Will the Bamboo Pad (NOT TABLET) work on Ubuntu 14.04?
6588,Slow DNS lookup after upgrading to 14.04
6589,"Clementine won't play .wma, with ""Your GStreamer installation is missing a plugin"" error"
6590,Have tearing (no Vsync) in movies (Nvidia proprietary driver)
6591,Why can't I access a shared folder from within my Virtualbox machine?
6592,Can't save nvidia settings for screens after reboot
6593,Cannot load Windows 8 Following Ubuntu 14.04 Installation
6594,"""error: XDG_RUNTIME_DIR not set in the environment."" when attempting to run nautilus as root"
6595,Will I find only GNU command line tools in Ubuntu?
6596,System tray icons disappeared after upgrading Ubuntu
6597,Constantly asked for WiFi password and CA certificate
6598,How can I get the (XDG) Default User Directories from Python?
6599,How can I lock the screen using the new lockscreen from the command line?
6600,"Failed to access Windows 8.1 NTFS partition from Ubuntu 13.10, even after disable fast startup"
6601,Shutting down all VirtualBox (vagrant) VMs in one easy to use bash command (that can be put into a bash file)
6602,Can't create folders from GUI even though I'm ADMIN/ROOT
6603,Ubuntu 14.04: Add links to places in menu
6604,Can't get Ubuntu to install in Windows 8
6605,Bulk converting images from one format to another?
6606,USB 2.0 device (scanner) does not work with xhci_hcd on USB 3.0 system
6607,Why did installation of MySQL 5.6 on Ubuntu 14.04 fail?
6608,More modern or more conventional version of Emacs
6609,Switching to HDMI Audio when HDMI is plugged into a laptop (14.04)
6610,Unable to install LanguageTool 2.5 extension for LibreOffice 4.2 on Ubuntu 14.04
6611,Ubuntu 14.04 Brightness issue with nvidia Quadro
6612,apache2 not starting after purge and re-install
6613,How to disable internal webcam?
6614,How to install SQL Developer on Ubuntu 14.04?
6615,"How do remove ""Ignoring file in directory /etc/apt/sources.list.d/ as it has an invalid filename extension?"
6616,How to regenerate a specific thumbnail in Nautilus?
6617,"Ubuntu 14.04 : My computer sees the wireless network, but won't connect to it, keeps asking for the WPA password"
6618,"""Could not open moddep file '/lib/modules/3.XX-generic/modules.dep.bin'"" when mounting using a loop"
6619,How to delete a user & its home folder safely?
6620,vmware-vdiskmanager is not present in my system
6621,How to know if the running platform is Ubuntu or CentOS with help of a Bash script?
6622,Launcher auto-hide not working Ubuntu 14.04
6623,"""Unable to install GRUB in /dev/sda"" when installing GRUB"
6624,Drivers for Broadcom BCM43142 on Ubuntu 14.04 (Trusty Tahr)
6625,How to find my current JAVA_HOME in ubuntu?
6626,"""Dummy Output"" sound in Ubuntu 14.04"
6627,System Settings won't load after Ubuntu 14.04 installation
6628,analyse disk space usage of an encrypted home directory
6629,Can I Dual boot Windows?
6630,Mcrypt extension is missing in 14.04 server for mysql
6631,How to setup OpenVPN Client
6632,How to clone only some directories from a git repository?
6633,How can I fetch lyrics for all my music and store them within the files?
6634,Unable to start webcam via Cheese: cluttervideosink missing
6635,Volume buttons not working in 14.04
6636,How to replace spaces with newlines/enter in a text-file?
6637,How to restore the default toolbox windows in GIMP?
6638,I can't start spamassassin service
6639,How to connect to WiFi from the command line?
6640,How do I open Chromium in incognito mode by default?
6641,"Unable to install libssl1.0.0:i386 due to ""unmet dependencies""?"
6642,Find files with a specific 2-line pattern using awk
6643,how to find a word in text files from a directory
6644,Dualbooting Windows 8.1 with Ubuntu 14.04(Current OS)
6645,couldn't install npm on ubuntu
6646,Nautilus missing context-menu button (gear icon) in Ubuntu 14.04
6647,Route all traffic through OpenVPN
6648,webcam flipped aka v4l1compat.so troubles
6649,How to disable sticky edges in Ubuntu 14.04 (Ubuntu 13.10 and earlier had a Option for On/Off Mouse Stickiness)
6650,Swap not working on clean 14.04 install using encrypted home
6651,Unable to use files with special characters in shell
6652,take changes in file sshd_config file without server reboot
6653,how to fix locale error
6654,Installing Ubuntu on Windows XP without a disk
6655,Logitech M570 wireless trackball mouse lags sometimes - how can I change the unifying receiver frequency band?
6656,How to save current directory path from terminal
6657,How to change my /boot/efi mount partition?
6658,Ubuntu thinks Btrfs disk is full but it's not
6659,Is someone trying to hack into my server? What can I do?
6660,grep the man page of a command for hyphenated options
6661,Ubuntu 14.04 Server - WiFi WPA2 Personal
6662,Is there a program that can put some kind of visual notification on my screen for use with the alarm clock app?
6663,Problem with printing (hplip) in Ubuntu 14.04
6664,How to install OpenJDK 8 on 14.04 LTS?
6665,How can I open Java's Control Panel?
6666,Force alt + tab to switch only on current workspace in GNOME shell
6667,Trying to boot from Windows CD goes to GRUB
6668,Is there any alternative for Zoomit on Ubuntu?
6669,Not Alt + Tab to find my window
6670,Run last command with all the letters transformed to lowercase
6671,Problem with the installation of VirtualBox
6672,how can I symlink my home folder from another drive?
6673,what is bashrc and why do I need to put dot infront of some executable in order to execute it?
6674,how to change background of nautilus in ubuntu 14.04
6675,How to map <modifier> + hjkl to arrow key functionality?
6676,Set individual file priority (single torrent): Transmission
6677,How do I change the color for directories with ls in the console?
6678,Deleting specific files in command line
6679,Is there a command to view hard drive specs
6680,Is it good to install Windows after or before Ubuntu?
6681,How do I use the latest GCC on Ubuntu?
6682,System Settings icons missing in 14.04
6683,How to set the JDK for Android Studio?
6684,How do I get back to nano after hitting Ctrl-Z if I have no shell prompt (in Matlab session)
6685,How can I find my User ID (UID) from terminal?
6686,Steam Ubuntu 14.04 libGL.so.1 Bumblebee
6687,How can I empty the trash using terminal?
6688,Tomcat does not recognize JAVA_HOME
6689,Remove VLC player from sound menu in Unity bar
6690,Append text to file names which do not contain a dot
